Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000182827,7680.139372,0.174625129,0.090588048,1.927683984,0.053894445,0.617543779
ENSG00000182831,8000.496771,0.30342671,0.128897523,2.354015068,0.018571858,0.447664408
ENSG00000182836,36.98802401,0.787273892,0.495691422,1.588233842,0.112233471,0.714508405
ENSG00000182853,29.97906692,-0.161921365,0.30151374,-0.537028147,0.591248172,0.938449736
ENSG00000182858,2098.756166,0.012545574,0.111789009,0.112225469,0.910644636,0.987201842
ENSG00000182871,61788.86673,-0.086650771,0.101530857,-0.853442722,0.393413838,0.89136082
ENSG00000182872,3167.286067,-0.00505638,0.088018401,-0.057446852,0.954189242,0.993526194
ENSG00000182873,49.54191946,0.181798158,0.340505824,0.533906165,0.593406456,0.939166289
ENSG00000182890,140.1797208,-0.098525227,0.268573505,-0.366846413,0.713733585,0.962046937
ENSG00000182899,11535.68288,-0.110041414,0.083189359,-1.322782327,0.185907776,0.790119848
ENSG00000182902,43.79764219,0.362329247,0.348939179,1.038373645,0.299096135,0.851581023
ENSG00000182903,1249.97503,0.06636691,0.08503233,0.780490311,0.435102328,0.901908438
ENSG00000182912,169.1962541,0.031784525,0.270239902,0.117615959,0.906371959,0.986431073
ENSG00000182916,85.75790094,0.217300939,0.344157143,0.631400347,0.527778789,0.927593055
ENSG00000182919,2253.608182,-0.129599695,0.166033391,-0.780564042,0.435058948,0.901908438
ENSG00000182923,1400.610042,0.021113617,0.081681691,0.258486533,0.796031441,0.973860707
ENSG00000182934,10625.89213,0.07453053,0.051422377,1.449379335,0.147231676,0.752238018
ENSG00000182944,8228.376157,-0.119562162,0.094932815,-1.259439756,0.207871537,0.805936868
ENSG00000182952,1967.531494,-0.416632404,0.154530264,-2.696121745,0.007015202,0.286536453
ENSG00000182957,2343.210365,0.144645144,0.150857285,0.958821071,0.337648892,0.868527618
ENSG00000182963,604.125265,0.642413659,0.214139922,2.999971482,0.002700049,0.176131549
ENSG00000182973,1186.818986,-0.107276315,0.161714231,-0.663369664,0.50709383,0.919973948
ENSG00000182979,4030.842964,-0.182753632,0.104473614,-1.749280278,0.080242583,0.667759188
ENSG00000182983,170.9450685,0.20285609,0.288083938,0.704156197,0.481335506,0.91289973
ENSG00000182985,6686.5391,-0.062589108,0.137623205,-0.454786007,0.649263198,0.94813557
ENSG00000182986,3177.60771,-0.006031836,0.097436788,-0.061905121,0.95063839,0.993173829
ENSG00000182993,61.81246837,-0.375449137,0.301170047,-1.246635051,0.212531343,0.807174522
ENSG00000183010,9037.0041,-0.03706837,0.089024631,-0.416383308,0.677129541,0.955255643
ENSG00000183011,862.5798184,-0.125213122,0.092476327,-1.354001894,0.175735774,0.779767321
ENSG00000183018,31.69095724,0.922823007,0.747131087,1.235155414,0.216772669,0.808396684
ENSG00000183020,11555.12334,-0.036895691,0.104834808,-0.351941225,0.724882342,0.96483003
ENSG00000183023,36.42067251,0.103634151,0.39366854,0.263252306,0.792356117,0.973780191
ENSG00000183036,621.8890105,-0.027221152,0.226806637,-0.120019204,0.904467935,0.986138403
ENSG00000183044,1005.324426,-0.489361705,0.104978869,-4.661525788,3.14E-06,0.0012816
ENSG00000183048,556.7745825,-0.102051743,0.130902893,-0.77959884,0.435627039,0.901908438
ENSG00000183049,246.2940804,0.226232505,0.248812511,0.909248912,0.363218751,0.881725167
ENSG00000183054,5912.252805,0.261975336,0.181640726,1.442272018,0.149225651,0.752293951
ENSG00000183060,370.5030429,-0.103638761,0.136531515,-0.759083066,0.447802868,0.903968372
ENSG00000183077,425.4491848,0.044885409,0.151124911,0.29700867,0.76645989,0.970925953
ENSG00000183087,8707.692306,-0.096657201,0.090865785,-1.063735941,0.287448338,0.844240811
ENSG00000183091,1514.879558,-0.10415467,0.313446224,-0.3322888,0.739671196,0.966328477
ENSG00000183092,88.67568052,0.008516471,0.376653333,0.022610899,0.98196065,0.997744888
ENSG00000183098,10695.23248,0.174316445,0.099407313,1.753557546,0.079506351,0.666507672
ENSG00000183111,294.9207832,-0.070415903,0.197821672,-0.355956462,0.721873171,0.964553512
ENSG00000183114,28.94099482,0.180558927,0.497630952,0.362837011,0.716726642,0.963034186
ENSG00000183137,778.927462,0.022587392,0.099160265,0.227786727,0.819812046,0.977317771
ENSG00000183145,40.93797144,-0.282241333,0.367908447,-0.767150999,0.442991743,0.903648381
ENSG00000183155,922.5400419,0.06215135,0.100148017,0.62059492,0.534866183,0.92925435
ENSG00000183160,1382.191287,1.508216312,1.023253179,1.473942464,0.140497083,0.749097831
ENSG00000183161,622.0682861,0.13787356,0.102758831,1.341719819,0.179686858,0.784734835
ENSG00000183171,29.20216579,0.137300223,0.385600968,0.356068149,0.72178953,0.964553512
ENSG00000183172,760.2324248,-0.154806259,0.113834309,-1.359926202,0.173853278,0.777163614
ENSG00000183186,368.6727465,0.141965548,0.108427674,1.309311017,0.190429019,0.794411216
ENSG00000183196,46.18574934,0.617434095,0.427862206,1.443067618,0.149001424,0.752293951
ENSG00000183207,2176.991032,-0.104518518,0.078888137,-1.324895247,0.185205898,0.790119848
ENSG00000183208,87.28742606,0.057648185,0.206559579,0.279087445,0.780177718,0.972688782
ENSG00000183230,43.15955246,0.978671686,0.606188948,1.614466395,0.1064263,0.711990753
ENSG00000183248,386.490174,0.300708844,0.295169046,1.018768219,0.308313017,0.854260175
ENSG00000183250,132.0337076,-0.324850332,0.229802925,-1.41360399,0.157478209,0.759318133
ENSG00000183255,27212.66236,-0.003172675,0.052466715,-0.060470237,0.95178112,0.993465986
ENSG00000183258,3648.73447,-0.041945606,0.080412018,-0.521633549,0.6019255,0.94011552
ENSG00000183273,60.82676704,0.122551082,0.287748707,0.425896203,0.670183481,0.953279626
ENSG00000183281,121.7718007,-0.317276942,0.293039373,-1.082710964,0.278936736,0.84244026
ENSG00000183283,8547.423259,-0.065830408,0.086698207,-0.759305303,0.447669946,0.903968372
ENSG00000183287,378.7413198,1.553482101,0.896384816,1.733052672,0.083086307,0.672484361
ENSG00000183291,4393.190583,0.129844666,0.141758104,0.915959381,0.3596882,0.878206178
ENSG00000183305,178.7068382,-0.376740799,0.355697369,-1.05916105,0.28952644,0.8447333
ENSG00000183309,1598.586406,0.020299075,0.07454845,0.272293719,0.785396185,0.972828834
ENSG00000183317,48.72681288,0.612583066,0.368902773,1.660554245,0.096803005,0.694158281
ENSG00000183323,1139.197049,0.061587692,0.115463981,0.533393111,0.593761485,0.939166289
ENSG00000183336,583.9900118,-0.382271076,0.178562773,-2.140821797,0.032288412,0.532552017
ENSG00000183337,869.323886,0.067147257,0.250921862,0.26760226,0.789005491,0.973573603
ENSG00000183340,900.2747875,0.170123522,0.110544903,1.538954016,0.123815523,0.731479444
ENSG00000183354,2196.794382,0.087793631,0.128866544,0.681275595,0.495697123,0.916653654
ENSG00000183386,903.4122431,-0.025672603,0.102786835,-0.249765474,0.802768721,0.974860205
ENSG00000183401,284.9042094,-0.215499861,0.117642741,-1.831816046,0.066978832,0.644498086
ENSG00000183421,5168.887438,-0.200197936,0.139588751,-1.434198202,0.15151571,0.753572341
ENSG00000183426,1829.622849,-0.269503129,0.186828062,-1.442519537,0.149155864,0.752293951
ENSG00000183431,4255.450004,-0.123813166,0.067040969,-1.846828418,0.064772012,0.6377636
ENSG00000183439,57.92865175,0.3216455,0.25365017,1.268067356,0.204773898,0.803844624
ENSG00000183444,186.1508986,-0.211973036,0.162026437,-1.308262038,0.190784446,0.794691884
ENSG00000183454,169.3843872,0.337958369,0.26641113,1.268559494,0.204598219,0.803636967
ENSG00000183458,2115.602231,-0.311436637,0.210956055,-1.476310489,0.13986056,0.748585844
ENSG00000183463,311.6025772,0.108289242,0.204754565,0.528873397,0.596893277,0.939166289
ENSG00000183474,1628.866102,-0.011043292,0.107568912,-0.102662487,0.918230847,0.988877621
ENSG00000183475,1278.840337,0.032129578,0.076590076,0.41950054,0.67485036,0.954605236
ENSG00000183484,43.49163142,-0.501298872,0.377777985,-1.326966874,0.184519641,0.789363291
ENSG00000183486,372.689562,0.121309346,0.109546562,1.107377027,0.268130954,0.836620539
ENSG00000183495,5213.344684,-0.063019454,0.090210686,-0.698580802,0.484814045,0.913358378
ENSG00000183496,288.2787552,0.267775024,0.210816887,1.270178248,0.204021144,0.803273277
ENSG00000183506,151.9204169,0.645989656,0.211063803,3.060636865,0.002208668,0.159035412
ENSG00000183508,153.9408592,0.356387007,0.272008996,1.310203014,0.190127166,0.794356662
ENSG00000183513,639.5484158,-0.07314292,0.118975623,-0.614772324,0.538705089,0.929624554
ENSG00000183520,1269.707332,0.046790162,0.110233936,0.424462413,0.671228612,0.953584367
ENSG00000183527,1076.234266,0.009997011,0.155628698,0.064236296,0.948782077,0.992589313
ENSG00000183530,5679.782419,0.086903637,0.102975857,0.843922443,0.398712746,0.893604
ENSG00000183570,51.12923041,-0.675370751,0.37684251,-1.792183028,0.073103652,0.652440184
ENSG00000183576,4458.861369,-0.02648948,0.058105812,-0.455883478,0.648473771,0.94813557
ENSG00000183578,32.91422868,0.294075313,0.331680195,0.886623071,0.375281869,0.884747748
ENSG00000183579,633.8326372,-0.16562738,0.189390474,-0.874528568,0.381830469,0.888516397
ENSG00000183580,601.1877495,0.393274849,0.189474873,2.075604238,0.037930569,0.557531376
ENSG00000183597,1236.917764,-0.065928406,0.145833761,-0.452079172,0.651211948,0.948230177
ENSG00000183604,40.77487578,0.229852589,0.815721143,0.281778388,0.778113444,0.972166151
ENSG00000183605,927.2583642,-0.072683663,0.113270429,-0.6416826,0.521079289,0.925611132
ENSG00000183615,44.66129063,0.043954297,0.328380376,0.133851779,0.893519782,0.985102882
ENSG00000183617,855.2812533,-0.087692559,0.0868796,-1.009357307,0.312803306,0.857539637
ENSG00000183621,175.6980209,-0.036076543,0.170348987,-0.211780201,0.832278516,0.979439955
ENSG00000183624,1443.748841,0.141082421,0.07571728,1.863279052,0.062423016,0.630449898
ENSG00000183628,364.3502916,-0.047272338,0.137162612,-0.344644485,0.730361658,0.966094357
ENSG00000183647,174.516629,-0.080538422,0.162560703,-0.495435986,0.620292398,0.944113826
ENSG00000183648,648.8791158,-0.141408247,0.154095681,-0.917665218,0.358794163,0.878206178
ENSG00000183655,1019.563882,0.051781298,0.126596989,0.40902472,0.68252152,0.956318444
ENSG00000183665,408.428082,-0.090339464,0.124885595,-0.72337778,0.469447819,0.908242914
ENSG00000183671,114.8247596,-0.587389079,0.448825184,-1.308725757,0.190627264,0.794691884
ENSG00000183682,1833.953956,0.13002771,0.191319747,0.679635593,0.496735227,0.916755644
ENSG00000183684,1914.539959,-0.10390776,0.067252622,-1.545036563,0.12233742,0.729103148
ENSG00000183688,1329.795491,0.456982274,0.519600263,0.879488149,0.379136656,0.887461795
ENSG00000183690,83.94202051,-0.232112142,0.179437522,-1.293554097,0.195819487,0.797949621
ENSG00000183691,43.21582006,0.153876785,0.626870456,0.245468237,0.8060939,0.975834693
ENSG00000183696,2157.500017,-0.051593683,0.168474579,-0.306240166,0.759421792,0.969209536
ENSG00000183718,484.649849,0.096975229,0.213184735,0.454888242,0.649189642,0.94813557
ENSG00000183722,659.6593919,0.073731733,0.151196956,0.487653553,0.625795256,0.944785495
ENSG00000183723,9330.664579,0.092526468,0.077748794,1.190069497,0.234019078,0.815108519
ENSG00000183726,4669.388768,-0.010828153,0.060761248,-0.178208209,0.858559463,0.981834918
ENSG00000183735,1606.029956,0.080392039,0.128493996,0.62564821,0.53154571,0.928679474
ENSG00000183741,5021.597001,0.042969332,0.068828863,0.624292351,0.532435607,0.929245051
ENSG00000183742,1140.830231,0.29897857,0.181884215,1.643785136,0.100220593,0.701125342
ENSG00000183747,300.2189469,-0.105873607,0.406819952,-0.26024684,0.794673375,0.973860707
ENSG00000183751,1988.236166,0.050893495,0.090126879,0.564687195,0.572286545,0.936442298
ENSG00000183762,2554.199494,0.254031539,0.13670452,1.858252663,0.063133143,0.632708878
ENSG00000183763,87.51152611,-0.591571149,0.322909456,-1.832003173,0.066950948,0.644498086
ENSG00000183765,365.2847482,-0.1010998,0.134708499,-0.750507952,0.452948836,0.9057427
ENSG00000183773,52.98681433,0.082505085,0.349003725,0.236401732,0.813120952,0.976816004
ENSG00000183775,523.6268559,0.235244758,0.196386515,1.197866146,0.230969131,0.815108519
ENSG00000183778,110.1221227,0.678725659,0.189200742,3.587330853,0.00033408,0.047802038
ENSG00000183779,4304.666364,-0.023621759,0.148798357,-0.158750136,0.873865736,0.983265314
ENSG00000183780,101.8824752,0.239224512,0.220546565,1.084689357,0.278059263,0.842061414
ENSG00000183783,79.41108763,0.240610996,0.314651355,0.764690799,0.444455686,0.903648381
ENSG00000183784,46.86478806,-0.180547983,0.282874245,-0.638262359,0.52330291,0.926754894
ENSG00000183785,95.23676772,-0.250624831,0.64610066,-0.387903691,0.698087306,0.958915104
ENSG00000183793,647.4876612,-0.149713071,0.227079119,-0.659299153,0.509703686,0.921948782
ENSG00000183801,33.22998797,0.089677117,0.585964614,0.153041865,0.878365261,0.983265314
ENSG00000183807,48.30442472,0.180726789,0.318304014,0.567780426,0.570184073,0.93619572
ENSG00000183808,1294.623931,0.050377943,0.098083489,0.513623073,0.607515545,0.942141522
ENSG00000183814,195.1039854,0.04369033,0.152451075,0.28658591,0.774429404,0.971512958
ENSG00000183826,1553.891481,-0.006967302,0.05221416,-0.133437022,0.893847768,0.985137573
ENSG00000183828,703.7300876,-0.152181136,0.097746835,-1.556890676,0.119496444,0.725340813
ENSG00000183833,128.812785,-0.208952077,0.194564249,-1.073948984,0.282845547,0.843105613
ENSG00000183837,156.781205,-0.025283139,0.197250265,-0.128177972,0.898008132,0.985806753
ENSG00000183840,687.0824241,0.077489263,0.117945586,0.656991634,0.511186296,0.922372255
ENSG00000183844,755.4980483,0.077823184,0.154255511,0.504508286,0.613904241,0.943440592
ENSG00000183850,139.935387,0.891961607,0.218580271,4.080705011,4.49E-05,0.01073799
ENSG00000183853,5442.521106,-0.013404664,0.123898331,-0.108190837,0.913844313,0.987685607
ENSG00000183856,180.5046349,-0.31392025,0.435080216,-0.721522694,0.470587983,0.908660712
ENSG00000183864,4921.823672,-0.074425285,0.096687712,-0.769749162,0.441448702,0.903648381
ENSG00000183873,46.14422005,0.333363915,0.311367715,1.070643803,0.28432962,0.843366791
ENSG00000183876,746.1985981,0.026219776,0.496785615,0.052778854,0.95790811,0.994060185
ENSG00000183878,1438.162946,0.06505278,0.10267766,0.633563137,0.526365964,0.927444906
ENSG00000183889,2775.81678,-0.250860896,0.206921829,-1.212346219,0.225379879,0.812075627
ENSG00000183891,207.5172302,-0.024227411,0.195007586,-0.1242383,0.901126598,0.986138403
ENSG00000183914,378.2790095,0.182317358,0.281878209,0.646794795,0.517764762,0.924720037
ENSG00000183943,1148.500753,0.05667201,0.115223273,0.491845168,0.622828803,0.944711153
ENSG00000183955,2991.908975,-0.085808844,0.099649581,-0.861105917,0.38917971,0.890584924
ENSG00000183960,91.86054166,-0.162750575,0.237249327,-0.685989617,0.492719656,0.91576384
ENSG00000183963,3071.431783,0.134888859,0.131397923,1.026567667,0.304624085,0.853153526
ENSG00000183971,29.38073672,-0.025639636,0.395765677,-0.064784891,0.948345272,0.992589313
ENSG00000183978,1191.184423,-0.06368918,0.083850466,-0.759556666,0.44751963,0.903888865
ENSG00000183979,62.87159647,-0.019414831,0.308590363,-0.062914575,0.949834529,0.993024345
ENSG00000184005,841.260163,0.334947987,0.438684156,0.7635288,0.445148094,0.903648381
ENSG00000184007,11645.653,0.143627079,0.086492092,1.66058047,0.096797734,0.694158281
ENSG00000184009,179118.0391,-0.003511501,0.112595878,-0.031186765,0.975120594,0.996551208
ENSG00000184012,12215.75124,-0.10442801,0.144393584,-0.723217796,0.469546087,0.908299859
ENSG00000184014,5487.568636,-0.106274613,0.118158425,-0.899424761,0.368426455,0.882129945
ENSG00000184047,3764.795407,0.033294283,0.056162182,0.592823884,0.553299022,0.932836671
ENSG00000184056,728.9360134,-0.038326059,0.109146629,-0.351142854,0.725481179,0.96483003
ENSG00000184058,92.97240899,-0.009785722,0.215009347,-0.045513007,0.963698408,0.994391691
ENSG00000184060,183.3174056,0.104814063,0.228773166,0.458157154,0.64683954,0.948077142
ENSG00000184076,2565.670825,-0.028280398,0.062077969,-0.455562552,0.648704577,0.94813557
ENSG00000184083,294.8586514,0.287436176,0.151589766,1.89614499,0.057940875,0.62540343
ENSG00000184110,34604.35967,-0.280996049,0.088454156,-3.176742173,0.001489394,0.125850054
ENSG00000184117,13336.70494,-0.029470492,0.077269924,-0.381396672,0.70290893,0.960184236
ENSG00000184154,101.1666516,-0.249290966,0.299215104,-0.833149673,0.404760322,0.896157058
ENSG00000184156,171.6545598,-0.244400674,0.736110223,-0.33201641,0.739876868,0.966328477
ENSG00000184160,192.5288694,0.307370761,0.21995346,1.397435444,0.162282667,0.763990824
ENSG00000184162,254.6440316,-0.111896766,0.144084517,-0.776605065,0.437391813,0.901908438
ENSG00000184163,31.56412178,-0.748238698,0.336096107,-2.226264102,0.025996496,0.501947251
ENSG00000184164,1674.910379,-0.165607787,0.065927264,-2.511977251,0.012005683,0.36476794
ENSG00000184178,459.8813622,0.349091809,0.166266553,2.099591305,0.035764808,0.551009754
ENSG00000184182,1908.382226,-0.033926092,0.072321304,-0.46910233,0.638996493,0.947556126
ENSG00000184194,384.0768348,0.446692349,0.170121855,2.625719956,0.008646592,0.318279804
ENSG00000184203,1667.245243,0.062102357,0.084287457,0.736792392,0.461248611,0.906622303
ENSG00000184205,1371.073898,-0.151302946,0.130681533,-1.157798979,0.24694608,0.821074962
ENSG00000184206,187.5160757,-0.412313673,0.282539364,-1.459314087,0.14447868,0.751982366
ENSG00000184207,1677.173732,0.054265374,0.072467623,0.748822323,0.453964303,0.90614428
ENSG00000184208,63.32046411,-1.291118964,3.922153134,-0.329186271,0.742014899,0.966641019
ENSG00000184209,368.4368483,-0.152274323,0.099596545,-1.528911701,0.126286335,0.734372962
ENSG00000184216,9203.825477,-0.217683642,0.120967413,-1.799522998,0.071935989,0.649109297
ENSG00000184220,349.6741141,-0.221337834,0.153203623,-1.444729765,0.148533806,0.752293951
ENSG00000184226,82.23019861,0.500299738,0.264497049,1.891513498,0.058555831,0.62540343
ENSG00000184227,383.2943198,0.155514206,0.11591514,1.34162118,0.179718855,0.784734835
ENSG00000184232,724.0386991,-0.282373856,0.232875725,-1.2125517,0.225301265,0.812075627
ENSG00000184254,215.4554855,0.119602518,0.265675845,0.450182131,0.65257912,0.948962413
ENSG00000184261,613.3041015,-0.266353409,0.155600057,-1.711782205,0.086936813,0.683535537
ENSG00000184271,464.7976688,-0.32673214,0.188608057,-1.732333951,0.08321412,0.672484361
ENSG00000184277,1056.95832,0.007001289,0.084690486,0.082669138,0.934114625,0.990933051
ENSG00000184281,1911.737574,-0.117731726,0.085340897,-1.379546385,0.167726355,0.77117371
ENSG00000184292,1200.322893,0.158084255,0.131944846,1.198108602,0.23087474,0.815108519
ENSG00000184304,441.3425982,0.155868099,0.191670839,0.813207165,0.416099292,0.898971668
ENSG00000184305,512.4293504,0.292659225,0.170008668,1.721437076,0.085171541,0.679302892
ENSG00000184307,209.8969304,-0.149554152,0.208764777,-0.716376367,0.473758984,0.909845033
ENSG00000184319,47.07511601,1.764408608,1.549874534,1.138420284,0.254945028,0.825408367
ENSG00000184347,8685.531528,0.111265019,0.159132019,0.699199444,0.484427398,0.913157871
ENSG00000184349,1252.399159,0.041487035,0.183972598,0.225506602,0.82158519,0.977713165
ENSG00000184363,1675.525116,0.082085769,0.105372068,0.779008808,0.435974526,0.901908438
ENSG00000184368,609.5050773,-0.190829876,0.139209804,-1.370807736,0.170434899,0.772622605
ENSG00000184371,1981.339004,0.024727024,0.178085003,0.13884956,0.88956903,0.984050701
ENSG00000184374,150.9071624,0.369429873,0.46894647,0.787786874,0.43082138,0.901567386
ENSG00000184378,282.6932467,0.029150638,0.12641508,0.230594626,0.817629743,0.977317771
ENSG00000184381,474.7665344,-0.504571397,0.15899433,-3.173518175,0.001506035,0.126062637
ENSG00000184384,1998.286689,0.142435702,0.132405595,1.075752893,0.282037785,0.843105613
ENSG00000184402,1723.208662,-0.014960761,0.079619537,-0.18790314,0.850952581,0.98062901
ENSG00000184408,93.10591782,0.341641273,0.406233403,0.840997492,0.40034934,0.893777805
ENSG00000184428,317.8090483,-0.100937065,0.137082709,-0.736322369,0.461534536,0.906622303
ENSG00000184432,22750.70611,0.179664739,0.086321504,2.081343934,0.037402436,0.557531376
ENSG00000184434,447.5798407,0.127276883,0.323173271,0.393834809,0.693703003,0.95858419
ENSG00000184436,906.897482,-0.077290037,0.120524247,-0.641282058,0.521339444,0.925722667
ENSG00000184441,324.2224598,0.125739034,0.254632433,0.493806044,0.621443164,0.944636389
ENSG00000184445,969.0049641,-0.101267302,0.112547608,-0.899773031,0.368241049,0.882129945
ENSG00000184451,44.1707419,0.087663401,0.53196857,0.164790564,0.869108831,0.982584023
ENSG00000184454,700.1012157,0.195618329,0.150227837,1.302144348,0.192867045,0.796247206
ENSG00000184465,744.3466778,-0.103026499,0.162939321,-0.632299797,0.527190996,0.927593055
ENSG00000184470,243.788443,0.13491289,0.162374706,0.830873807,0.406044922,0.89622437
ENSG00000184481,1786.760368,0.063996583,0.156338773,0.409345563,0.682286083,0.956318444
ENSG00000184489,1330.870457,-0.103085342,0.123816748,-0.832563805,0.405090779,0.89622437
ENSG00000184497,47.67246091,-0.252317531,0.319417266,-0.789930782,0.429568194,0.901148516
ENSG00000184500,5055.258531,0.041122756,0.124868852,0.329327572,0.741908106,0.966641019
ENSG00000184508,633.6706734,-0.185364699,0.131071671,-1.414223968,0.157296153,0.759318133
ENSG00000184515,206.9929186,0.30887273,0.276699224,1.116276099,0.264303969,0.834212175
ENSG00000184517,358.1168272,-0.35606202,0.184367369,-1.931263768,0.053450442,0.616599368
ENSG00000184545,5423.481041,0.009171726,0.151209502,0.060655749,0.951633374,0.993465986
ENSG00000184557,1672.867817,-0.058065423,0.223160261,-0.26019607,0.794712536,0.973860707
ENSG00000184564,52.53743265,1.244093522,0.54685817,2.274983882,0.022906897,0.48581516
ENSG00000184575,15044.07254,-0.202067081,0.128234054,-1.575767708,0.115079347,0.71927908
ENSG00000184584,66.86161805,0.019406772,0.438314373,0.04427592,0.964684466,0.994826868
ENSG00000184588,140.6236357,0.559327946,0.371686347,1.504838554,0.132365589,0.740866708
ENSG00000184599,57.82108542,-0.470155659,0.322640646,-1.457211495,0.145058008,0.751982366
ENSG00000184602,2396.600306,-0.174791413,0.073016212,-2.39387129,0.016671598,0.425438611
ENSG00000184611,197.6406661,0.187312266,0.183196269,1.022467691,0.306559597,0.853890698
ENSG00000184613,90.6724142,-0.382777888,0.284857358,-1.343752855,0.179028319,0.784670463
ENSG00000184619,795.3440633,0.274106406,0.107391571,2.552401489,0.010698316,0.347094003
ENSG00000184634,4150.211311,0.039725574,0.098530896,0.403178856,0.686816653,0.956827821
ENSG00000184635,791.0307155,-0.043865394,0.154588372,-0.283756104,0.776597296,0.971675287
ENSG00000184640,19809.76786,-0.068189686,0.076429193,-0.892194239,0.37228883,0.883028117
ENSG00000184661,165.9428205,0.210558788,0.20601257,1.022067669,0.306748874,0.853890698
ENSG00000184672,49.10976011,0.556516955,0.289581778,1.921795491,0.054631496,0.617543779
ENSG00000184675,390.5144775,0.087024294,0.112796853,0.771513491,0.440402629,0.902973719
ENSG00000184677,2888.852123,0.031377314,0.103562791,0.302978647,0.761906134,0.970031797
ENSG00000184678,787.3059545,0.08867409,0.086584113,1.024138106,0.305770048,0.853576184
ENSG00000184697,23821.24437,0.040539842,0.155666919,0.260426831,0.794534549,0.973860707
ENSG00000184702,424.3767634,0.416845846,0.127830295,3.260931578,0.001110468,0.106318202
ENSG00000184708,1660.578337,0.212432025,0.118816025,1.787907196,0.073790982,0.653794224
ENSG00000184719,206.7298855,-0.06503218,0.167799137,-0.387559683,0.698341909,0.958915104
ENSG00000184731,678.9043835,-0.081180714,0.17533251,-0.463010053,0.643357162,0.947556126
ENSG00000184743,1892.58463,0.171736933,0.085696622,2.004010535,0.045068932,0.586246301
ENSG00000184752,1532.249216,-0.036708912,0.05501353,-0.66727061,0.504599296,0.919973948
ENSG00000184785,297.5382748,-0.051180321,0.147298551,-0.347459773,0.728245935,0.965716314
ENSG00000184786,56.83535923,0.17808881,0.285069302,0.624721107,0.532154118,0.929160627
ENSG00000184787,3128.562538,-0.035443581,0.053890382,-0.657697716,0.51073239,0.92205014
ENSG00000184792,576.0707523,0.282984573,0.267100342,1.05946915,0.289386172,0.8447333
ENSG00000184809,64.66440121,0.294848286,0.226481127,1.301866913,0.192961885,0.796247206
ENSG00000184831,359.4524687,0.019563288,0.135975348,0.143873788,0.885600134,0.983455194
ENSG00000184838,96.84677959,0.294861527,0.215730111,1.36680747,0.171685661,0.774876442
ENSG00000184840,21941.99729,-0.065104623,0.071101133,-0.915662248,0.359844071,0.878262182
ENSG00000184857,456.3417909,-0.054152923,0.105939382,-0.511168955,0.609232755,0.942356025
ENSG00000184860,42.96904307,1.216364799,0.669634211,1.816461553,0.069299601,0.645018
ENSG00000184863,5045.38778,-0.067162447,0.099017325,-0.67828986,0.497587927,0.917515088
ENSG00000184867,2803.983313,0.048406279,0.101346598,0.477631026,0.632912844,0.946251124
ENSG00000184887,2477.217786,-0.014414647,0.071972369,-0.200280291,0.841261376,0.980220866
ENSG00000184897,8675.149926,0.019010747,0.109976727,0.172861544,0.86276026,0.981855469
ENSG00000184898,116.375486,0.321487746,0.402181273,0.799360306,0.42408152,0.899800399
ENSG00000184900,4578.740676,0.006881345,0.053460469,0.128718389,0.897580484,0.985806753
ENSG00000184903,196.1537865,-0.307176941,0.159272485,-1.928625278,0.053777399,0.617543779
ENSG00000184905,45.54632649,0.552938748,0.313224406,1.765311824,0.077511373,0.659814075
ENSG00000184908,118.0160536,-0.017349426,0.290905054,-0.05963948,0.952442774,0.993465986
ENSG00000184916,1113.211691,0.373667596,0.233816734,1.598121699,0.110015895,0.713724426
ENSG00000184922,102.2451536,0.4530753,0.233288841,1.942121611,0.05212238,0.612262467
ENSG00000184923,127.9913859,-0.362527576,0.185811803,-1.951047082,0.051051445,0.609442997
ENSG00000184924,662.0736808,-0.169954623,0.112160996,-1.515273841,0.12970307,0.738406405
ENSG00000184925,44.84873199,-0.550009085,0.359871683,-1.528347772,0.126426215,0.734372962
ENSG00000184939,1735.982333,-0.073213445,0.155019189,-0.472286335,0.636722423,0.946807774
ENSG00000184949,138.1826638,-0.126263253,0.352346424,-0.358349751,0.720081591,0.964067493
ENSG00000184967,696.669298,-0.008629644,0.113441355,-0.076071409,0.939362287,0.991755375
ENSG00000184979,253.3114372,0.277146845,0.251755688,1.100856341,0.270959186,0.837958705
ENSG00000184983,2240.288959,0.024967384,0.073037465,0.341843523,0.732468654,0.966328477
ENSG00000184985,504.5463452,0.316988431,0.499667307,0.634398982,0.525820474,0.927444906
ENSG00000184986,63.25797642,-0.024043822,0.229901654,-0.104583077,0.916706644,0.988270651
ENSG00000184988,896.267005,-0.066186389,0.131294597,-0.504105959,0.614186919,0.943440592
ENSG00000184990,1262.936574,-0.107892109,0.090780398,-1.188495659,0.234638189,0.815108519
ENSG00000184992,734.1169715,0.090495621,0.113164966,0.799678776,0.423896933,0.899652453
ENSG00000185000,4176.821543,-0.057711583,0.09247826,-0.624055679,0.53259102,0.929245051
ENSG00000185002,1227.402308,-0.049700454,0.210947413,-0.235605893,0.8137385,0.976816004
ENSG00000185008,439.1648637,0.386924934,0.223164379,1.733811354,0.08295156,0.672484361
ENSG00000185009,3519.21577,0.080699127,0.105122281,0.767669095,0.442683801,0.903648381
ENSG00000185010,87.49298123,0.252248761,0.232732786,1.083855718,0.278428776,0.842132677
