Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000267796,445.38103,0.151362204,0.125027045,1.210635703,0.226035055,0.490945073
ENSG00000267809,59.02772037,0.010655638,0.293213788,0.036340849,0.971010579,0.989285956
ENSG00000267855,1112.598,-0.071445111,0.09743547,-0.733255676,0.463402503,0.715902973
ENSG00000267858,64.14066293,-0.108408322,0.341111174,-0.317809354,0.750629555,0.892159004
ENSG00000267868,31.14166091,-0.126423652,0.362280949,-0.348965776,0.727115003,0.879344797
ENSG00000267886,51.59267477,0.017954316,0.259189429,0.06927102,0.944773893,0.978647519
ENSG00000267890,36.48749025,0.096106094,0.310518892,0.309501602,0.756939994,0.895305887
ENSG00000267940,24.99163483,-0.086699972,0.386791709,-0.224151577,0.822639361,0.925864517
ENSG00000267943,16.42761457,-0.365841279,0.445248599,-0.821656217,0.411272584,0.67504955
ENSG00000268001,42.48717886,0.082337424,0.299619529,0.274806599,0.783464828,0.90785121
ENSG00000268006,54.17287649,-0.340068371,0.294805976,-1.153532828,0.248691751,0.516946029
ENSG00000268041,85.0566406,-0.238336038,0.217672688,-1.094928539,0.273547945,0.543729956
ENSG00000268043,3105.714029,8.46E-05,0.109203537,0.000774616,0.999381946,0.999665953
ENSG00000268061,21.66574179,-0.307534384,0.410113252,-0.749876728,0.453328952,0.708396555
ENSG00000268069,50.53976416,-0.793328029,0.274136319,-2.893918001,0.003804675,0.030824007
ENSG00000268089,79.69898201,1.42825793,0.43411934,3.290012212,0.00100183,0.011117684
ENSG00000268107,88.91469648,-0.196651525,0.243350685,-0.808099326,0.419033406,0.681961369
ENSG00000268119,333.2692429,-0.591565593,0.12412319,-4.765955443,1.88E-06,6.68E-05
ENSG00000268173,236.1918348,0.316502674,0.971037006,0.325942958,0.744467513,0.888530227
ENSG00000268182,21.7548978,0.538787503,0.521200652,1.033742957,0.301256345,0.573464405
ENSG00000268189,18.4651637,0.264514717,0.486118138,0.544136696,0.58634741,0.797995072
ENSG00000268205,515.1161373,-0.100962893,0.161331997,-0.625808236,0.531440729,0.761713944
ENSG00000268222,19.35672701,-0.47072052,0.441244604,-1.06680176,0.286061364,0.557215262
ENSG00000268231,18.33410794,-0.522492362,0.439743973,-1.188174014,0.234764859,0.500893272
ENSG00000268240,29.27970197,0.008174045,0.355688053,0.022980939,0.981665478,0.993903219
ENSG00000268350,760.3144198,-0.036616896,0.186447824,-0.196392186,0.844303212,0.93565625
ENSG00000268362,570.3317624,0.105473253,0.100258694,1.052011039,0.292794485,0.564529647
ENSG00000268364,47.80961074,-0.213553366,0.322896765,-0.661367314,0.508376782,0.74550959
ENSG00000268388,188.2079684,0.147131043,0.53205567,0.276533174,0.782138584,0.90765795
ENSG00000268400,86.11141216,0.586917671,0.416724138,1.408408146,0.159010249,0.399255912
ENSG00000268403,27.79706097,-0.471927589,0.323115561,-1.460553578,0.144137994,0.376131982
ENSG00000268471,141.2165298,-0.083526646,0.169234533,-0.493555566,0.621620088,0.821158473
ENSG00000268516,115.0954579,0.135306324,0.239314641,0.565390916,0.571807902,0.788543939
ENSG00000268555,1023.065622,-0.26136929,0.088838013,-2.942088448,0.003260068,0.027378971
ENSG00000268573,119.933793,0.160200256,0.167742577,0.955036337,0.339559321,0.610725048
ENSG00000268575,485.1294192,-0.111632554,0.113481868,-0.983703875,0.325261134,0.597279845
ENSG00000268606,340.4355801,0.253604515,0.200714043,1.263511571,0.206405391,0.465661736
ENSG00000268628,44.79214334,-0.285781693,0.435369147,-0.656412368,0.511558835,0.747814642
ENSG00000268643,10.91016141,-0.675833057,1.437127939,-0.470266452,0.638164663,0.831064685
ENSG00000268658,311.9396086,0.223811175,0.12195718,1.835161942,0.066481698,0.230631281
ENSG00000268738,828.6078761,-0.283367066,0.206557889,-1.371853033,0.170109194,0.415523214
ENSG00000268744,52.35049209,0.771101187,0.512892503,1.503436259,0.132726582,0.356980124
ENSG00000268750,102.5087885,-0.310823739,0.237608274,-1.308135164,0.190827468,0.444883758
ENSG00000268790,86.07169075,-0.997069949,0.584888894,-1.704716843,0.088247247,0.276081022
ENSG00000268858,372.2290052,0.200461397,0.16499972,1.214919615,0.224396752,0.488872811
ENSG00000268870,11.98475883,-0.182001974,0.634649839,-0.28677542,0.774284285,0.903732366
ENSG00000268894,399.3682763,-0.019695613,0.294728772,-0.06682623,0.946720041,0.979377794
ENSG00000268895,58.52624434,0.326574041,0.360165196,0.906734034,0.364547461,0.633728483
ENSG00000268903,159.2519624,0.347770529,0.209688505,1.658510219,0.097214527,0.292877068
ENSG00000268912,19.60845364,-0.42333434,0.421553079,-1.004225473,0.315269947,0.586897133
ENSG00000268916,202.1426081,-0.0376517,0.160389477,-0.234751688,0.814401467,0.922283349
ENSG00000268964,756.112253,1.661958837,0.172288335,9.646380498,5.09E-22,5.56E-19
ENSG00000268975,17.09184587,-1.267541706,0.632923509,-2.002677556,0.045211909,0.180081827
ENSG00000268996,52.87634964,0.110407428,0.239517006,0.460958617,0.644828295,0.83482997
ENSG00000269001,379.927138,0.067865015,0.180247154,0.376510883,0.706537126,0.870207531
ENSG00000269044,118.883112,-0.154540547,0.178243777,-0.867017911,0.385932196,0.652778148
ENSG00000269069,31.70436051,-0.539193229,0.334952329,-1.609761097,0.107450021,0.312104949
ENSG00000269110,72.99500292,0.990928579,1.146159537,0.864564266,0.387277993,0.653729168
ENSG00000269113,452.0518277,0.27656839,0.428536326,0.645379103,0.518681542,0.752489047
ENSG00000269176,78.32885122,0.263591443,0.173219032,1.521723338,0.128078417,0.349333836
ENSG00000269190,1763.121433,-0.138602895,0.100742012,-1.375820199,0.168877306,0.413610247
ENSG00000269226,27.98263907,-0.076492709,0.321248576,-0.238110657,0.81179527,0.921353906
ENSG00000269235,21.87302107,-1.086312185,0.445160136,-2.44027283,0.014676173,0.08322322
ENSG00000269242,32.52178777,-1.312843404,0.471413149,-2.784910449,0.005354251,0.039423669
ENSG00000269274,22.8363527,0.675934599,0.458822255,1.473194885,0.140698494,0.37074552
ENSG00000269289,383.6411465,-0.866125198,0.294439144,-2.941610229,0.003265106,0.027393361
ENSG00000269293,69.11311659,-0.405577467,0.228105529,-1.77802559,0.075399652,0.250572332
ENSG00000269313,162.8153789,-0.41460622,0.244110973,-1.698433365,0.089425999,0.278269365
ENSG00000269318,14.1344126,-1.454531099,0.841662575,-1.728164162,0.083958797,0.267576354
ENSG00000269335,1512.476592,0.006920185,0.091983853,0.075232609,0.94002964,0.976510128
ENSG00000269343,732.5134047,-0.427249036,0.155467257,-2.748160897,0.005993059,0.042771057
ENSG00000269352,29.10163205,-0.420534386,0.33529686,-1.254215103,0.209763832,0.469278052
ENSG00000269374,325.5456847,-0.070803272,0.105971559,-0.66813466,0.504047639,0.743011852
ENSG00000269378,1568.835769,0.222370768,0.306118188,0.726421287,0.467580545,0.718581992
ENSG00000269386,220.7211303,-0.069473645,0.126268244,-0.550206793,0.582177545,0.795826821
ENSG00000269397,33.22027727,0.673426903,0.326392744,2.063241037,0.039089733,0.1636255
ENSG00000269399,17.22216168,0.095166795,0.44034248,0.21611995,0.82889425,0.928372458
ENSG00000269403,13.79636242,1.120152961,0.653523697,1.714020418,0.086524976,0.272436352
ENSG00000269416,96.87786021,-0.337885627,0.325662979,-1.037531585,0.299488184,0.572324735
ENSG00000269439,58.38211448,0.269684659,0.217185722,1.241723703,0.214338521,0.475396272
ENSG00000269502,25.22553984,1.47615758,1.358475447,1.086628089,0.277201206,0.547855533
ENSG00000269514,15.30718697,0.129477602,0.597842864,0.216574639,0.828539852,0.928372458
ENSG00000269526,55.54475019,1.080375068,0.297217285,3.634967154,0.000278016,0.004100071
ENSG00000269556,7529.416729,-0.180059684,0.118871151,-1.514746706,0.129836561,0.352318697
ENSG00000269609,558.8315735,-0.23688858,0.122392202,-1.935487526,0.052930498,0.200385136
ENSG00000269693,57.20870573,-1.376953906,1.65310696,-0.832949071,0.404873453,0.66933649
ENSG00000269696,13.6042823,-0.956125158,0.50491942,-1.893619297,0.05827556,0.213390175
ENSG00000269711,10.32658512,-4.68953359,3.449943016,-1.35930755,0.174049152,0.421168569
ENSG00000269713,4144.820547,0.051538242,0.080834058,0.637580784,0.523746607,0.75640525
ENSG00000269720,16.48254769,-1.126423932,0.967329141,-1.164468105,0.244234362,0.512034955
ENSG00000269743,85.31643632,0.044825328,0.192202067,0.2332198,0.815590732,0.922971752
ENSG00000269821,843.3774189,0.000647874,0.354976026,0.001825121,0.998543765,0.999243025
ENSG00000269825,598.1652663,-0.53987358,0.200518704,-2.692385137,0.007094297,0.048081266
ENSG00000269834,430.6650173,-0.091576639,0.108214841,-0.846248424,0.397414173,0.662806795
ENSG00000269858,7140.079344,-0.038387604,0.066606018,-0.576338371,0.564386492,0.783954528
ENSG00000269891,13.22309224,-0.824466282,1.922296143,-0.428896601,0.667998474,0.848390487
ENSG00000269893,1046.97402,-0.224132441,0.155451403,-1.441816775,0.149354069,0.385568447
ENSG00000269897,620.9583457,-0.355852614,0.218452042,-1.628973619,0.103318604,0.304755431
ENSG00000269906,32.74256332,-0.290375263,0.328217067,-0.884704947,0.376315787,0.643603238
ENSG00000269911,73.52014321,0.138282142,0.209328832,0.660597686,0.508870354,0.745880114
ENSG00000269918,126.232607,-0.244690896,0.155678459,-1.571771054,0.116003657,0.32823403
ENSG00000269929,253.6414656,-0.172593227,0.253300697,-0.681376833,0.495633078,0.736837003
ENSG00000269934,53.03348568,0.646564209,0.325574194,1.985919709,0.04704224,0.185227573
ENSG00000269937,432.3204474,-0.227191476,0.154890326,-1.466789326,0.142433374,0.373240996
ENSG00000269940,328.9406274,0.249608796,0.141240699,1.767258292,0.077184981,0.253961282
ENSG00000269951,23.4795178,-0.557136726,0.339350582,-1.641773302,0.100636994,0.299372771
ENSG00000269955,1273.080583,-0.489298518,0.153976596,-3.177746032,0.001484247,0.014937722
ENSG00000269958,421.4363974,0.233019874,0.103233336,2.257215395,0.023994619,0.116413694
ENSG00000269964,12.25133067,-0.610222845,0.590231868,-1.033869702,0.301197081,0.573464405
ENSG00000269968,42.58944003,0.613603455,0.400421538,1.53239373,0.125425304,0.344714399
ENSG00000269973,86.61009111,-0.259295698,0.209462735,-1.237908494,0.215749993,0.477426945
ENSG00000269983,29.51910276,-1.682575402,4.202169683,-0.400406345,0.688857252,0.861691633
ENSG00000269994,113.457116,-0.135070922,0.215218443,-0.627599196,0.530266535,0.760866302
ENSG00000269997,14.97441713,-0.647627229,0.529218077,-1.22374359,0.22104897,0.484248434
ENSG00000270002,55.96520149,0.827224023,0.376181828,2.199000488,0.027877888,0.129795723
ENSG00000270011,14.70953327,-0.487961718,0.619988848,-0.787049186,0.431253074,0.692017528
ENSG00000270012,68.41211754,-0.2503666,0.232680884,-1.076008464,0.281923471,0.55263108
ENSG00000270020,16.55830359,-1.183386741,0.534566109,-2.213733195,0.026847138,0.126039748
ENSG00000270021,17.87855666,-0.246115821,0.410348507,-0.599772674,0.548657747,0.774048077
ENSG00000270049,22.18609241,0.13161725,0.572952108,0.229717716,0.818311127,0.924044234
ENSG00000270055,68.61947969,0.732269344,0.248214547,2.950146772,0.00317623,0.026856998
ENSG00000270069,86.76060731,-0.188328228,0.264869602,-0.71102243,0.477070336,0.725070411
ENSG00000270074,17.50438148,0.551938748,1.233621778,0.447413265,0.6545767,0.841103922
ENSG00000270091,20.8055851,-0.532044212,0.576741361,-0.922500531,0.356267553,0.62644414
ENSG00000270106,19.68205894,-0.429907746,0.568770827,-0.755854073,0.449736693,0.705697993
ENSG00000270108,25.94189744,0.257914974,0.390102534,0.661146627,0.508518286,0.745658236
ENSG00000270127,33.68997741,-0.831515484,0.378538677,-2.196646034,0.028045736,0.13028398
ENSG00000270149,4908.143283,0.148595199,0.129117968,1.150848341,0.249794634,0.51796349
ENSG00000270157,115.9057271,-0.107538572,0.198334505,-0.542208083,0.587675167,0.798861524
ENSG00000270170,796.3318456,-0.083401778,0.11122416,-0.749853071,0.453343201,0.708396555
ENSG00000270179,18.89316089,-0.139015349,0.408805109,-0.340052867,0.733816716,0.883595614
ENSG00000270181,155.4621382,0.391884397,1.347054701,0.290919438,0.771112934,0.902019078
ENSG00000270194,332.439121,-0.410908652,0.191743322,-2.143014152,0.032111962,0.143227831
ENSG00000270210,42.34259963,-1.002590553,0.414704017,-2.417605116,0.015623021,0.08676498
ENSG00000270231,1468.236933,0.23343572,0.128093549,1.822384668,0.068396639,0.235035954
ENSG00000270276,73.86987035,-0.531253401,1.461466539,-0.363507057,0.716226142,0.874303051
ENSG00000270277,39.23138397,0.627629072,0.287544287,2.182721414,0.029056332,0.133538958
ENSG00000270344,64.86730504,-0.784541425,0.578999601,-1.354994758,0.175419227,0.423161016
ENSG00000270362,81.68354376,0.127939936,0.219598268,0.582609039,0.560156519,0.781996517
ENSG00000270393,17.84691892,-2.560390039,0.746759395,-3.428667999,0.000606551,0.00750193
ENSG00000270504,1712.461931,0.167334732,0.082125305,2.037553865,0.04159457,0.170581914
ENSG00000270574,26.42134672,-0.455641949,0.339916337,-1.340453219,0.180098044,0.429499802
ENSG00000270580,67.27874178,0.005790407,0.284303164,0.020367017,0.983750595,0.994758897
ENSG00000270605,21.31316163,-0.0152684,0.363473544,-0.042006908,0.966493191,0.987925814
ENSG00000270607,18.6593814,1.453824938,0.429002213,3.388851838,0.000701859,0.008393312
ENSG00000270617,9.912584444,-1.213928085,0.812442257,-1.494171524,0.135130793,0.361133467
ENSG00000270629,3811.607787,-0.095570419,0.115307773,-0.828828939,0.40720121,0.670904187
ENSG00000270647,5300.735808,-1.37E-05,0.065767733,-0.000207969,0.999834065,0.999995554
ENSG00000270659,29.39115202,-0.44206913,0.416389484,-1.061672178,0.288384534,0.559852605
ENSG00000270673,23.74365572,-0.233076116,0.351371483,-0.663332476,0.507117641,0.744861061
ENSG00000270757,455.3141714,-0.111659489,0.23518136,-0.474780351,0.634943539,0.829101283
ENSG00000270800,283.9703843,0.228415882,0.139110415,1.641975419,0.100595098,0.299336079
ENSG00000270804,33.35253019,-1.770149506,2.714979605,-0.651993666,0.514405258,0.749498548
ENSG00000270820,29.90222113,0.543999954,0.351628533,1.547087062,0.121842253,0.338661898
ENSG00000270872,306.346232,0.332630222,0.179565966,1.852412396,0.063966627,0.225613826
ENSG00000270882,185.7980348,0.103411234,0.302786454,0.341531903,0.732703192,0.882884297
ENSG00000270885,691.2798201,-0.548944952,0.231226012,-2.374062274,0.017593583,0.094762537
ENSG00000270923,27.56584813,0.073089363,0.352028265,0.207623566,0.835522903,0.930967874
ENSG00000270933,33.79049273,-0.312389648,0.359028885,-0.870096143,0.384247865,0.651471442
ENSG00000270953,16.24224225,1.268748526,0.60143924,2.1095207,0.034899661,0.152015655
ENSG00000270959,49.54626799,-0.187648053,0.232722209,-0.806317772,0.420059646,0.68260012
ENSG00000270964,27.37054557,0.514594238,0.275672593,1.866686246,0.061945416,0.220875237
ENSG00000271079,269.7276873,-0.377888081,0.188453827,-2.005202482,0.044941405,0.179196497
ENSG00000271092,175.1305572,0.291025362,0.19532342,1.489966548,0.136233032,0.362838858
ENSG00000271121,5727.913672,-0.039749928,0.15645584,-0.254064837,0.799445468,0.915512437
ENSG00000271122,409.1090339,-0.132540488,0.117592636,-1.127115547,0.259693631,0.529273569
ENSG00000271147,179.3322478,0.420841624,0.167543816,2.511830247,0.012010685,0.071720505
ENSG00000271155,57.4914278,-0.128807856,0.289382508,-0.445112789,0.656238247,0.842206419
ENSG00000271270,50.63087,-0.328315057,0.455937793,-0.720087394,0.471471188,0.72116264
ENSG00000271303,3323.626093,0.132468229,0.093093952,1.422952037,0.15475006,0.39289215
ENSG00000271335,24.64127947,0.098955162,0.375362349,0.2636257,0.792068353,0.911755937
ENSG00000271344,44.02237736,-1.513717894,0.360907116,-4.194203514,2.74E-05,0.000604873
ENSG00000271369,83.34079327,0.2071458,0.244458854,0.847364687,0.396791881,0.662492521
ENSG00000271383,1930.416196,-0.216717,0.090539858,-2.393608783,0.016683533,0.090974687
ENSG00000271425,1109.060103,-0.114703255,0.118597968,-0.967160369,0.33346387,0.604366665
ENSG00000271447,357.6586627,0.640836716,0.868644375,0.737743471,0.460670351,0.713572342
ENSG00000271503,22.70263037,0.773192279,1.22099529,0.633247552,0.526571997,0.758169787
ENSG00000271533,168.4057725,0.267309343,0.273809705,0.976259563,0.328935853,0.60061346
ENSG00000271576,20.73205183,0.238206009,0.480858699,0.495376312,0.620334513,0.820437705
ENSG00000271601,590.4395615,0.49163058,0.231007774,2.128199291,0.033320564,0.146995039
ENSG00000271614,86.77608755,-0.172819323,0.311214118,-0.555306823,0.578684813,0.793772821
ENSG00000271643,333.7781781,0.288320232,0.155514562,1.853975793,0.063742623,0.225080158
ENSG00000271646,18.3149444,-0.097733619,0.434095599,-0.225143077,0.821867971,0.925660319
ENSG00000271714,33.4430318,-0.521338302,0.293636224,-1.775456365,0.075822564,0.251334593
ENSG00000271723,22.87679241,-0.477971252,0.737483117,-0.64811145,0.516912869,0.750972892
ENSG00000271737,32.63408808,0.240345413,0.315502433,0.761786242,0.446187593,0.702675284
ENSG00000271741,534.0258639,0.073965486,0.097673539,0.757272508,0.448886618,0.705008382
ENSG00000271780,51.4237044,0.314030026,0.287896113,1.090775498,0.27537168,0.545661835
ENSG00000271793,176.1119817,-0.282869009,0.33595133,-0.841994014,0.399791304,0.66478008
ENSG00000271795,38.73624468,0.514967065,0.283390152,1.817166405,0.069191637,0.236847807
ENSG00000271816,92.70306141,0.060524258,0.274613417,0.220398038,0.825561173,0.927121867
ENSG00000271826,12.96485753,-1.144453327,0.712285083,-1.606734936,0.108112526,0.313226201
ENSG00000271848,26.93864497,-0.866490128,0.35844992,-2.417325487,0.015635029,0.08680572
ENSG00000271851,18.57867871,0.602919904,0.505443191,1.192853944,0.232926579,0.498983438
ENSG00000271853,66.80745386,-0.018556497,0.320446387,-0.057908274,0.953821692,0.982214278
ENSG00000271858,27.52220688,-0.237693027,0.37244713,-0.638192666,0.52334827,0.756171449
ENSG00000271862,31.98390361,-0.778100297,0.378833403,-2.053937934,0.039981699,0.166198261
ENSG00000271880,17.91046184,-0.714398988,0.635580459,-1.124010309,0.261008653,0.530963397
ENSG00000271894,10.77843677,0.512987356,0.809446425,0.633750846,0.526243437,0.758114902
ENSG00000271913,51.04949193,-0.24055343,0.33726499,-0.713247555,0.475692584,0.723983379
ENSG00000271918,23.5223157,-0.328791327,0.388806379,-0.845642832,0.397752024,0.663006341
ENSG00000271930,17.8575254,0.429108602,0.752703901,0.570089515,0.568616986,0.786240463
ENSG00000271936,21.75854884,-0.690693849,0.435139769,-1.587291942,0.112446539,0.321894672
ENSG00000271971,24.56389147,0.420551813,0.548210827,0.767135182,0.443001146,0.700811743
ENSG00000271976,198.1673766,-0.066186752,0.172386885,-0.383943082,0.701020634,0.867404327
ENSG00000271977,84.81198531,0.179898211,0.784462025,0.229326857,0.818614881,0.924044234
ENSG00000271978,12.83057738,0.860036961,0.825004591,1.042463242,0.297196959,0.570000816
ENSG00000271992,64.07570896,-1.565314723,0.380365977,-4.115285853,3.87E-05,0.00081172
ENSG00000272030,28.1348456,-0.375296986,0.34618769,-1.084085301,0.27832698,0.54896416
ENSG00000272031,50.88298688,-0.328850264,0.239076306,-1.375503369,0.168975442,0.413716289
ENSG00000272047,911.1722233,0.13656603,0.137115226,0.995994643,0.319252748,0.591125117
ENSG00000272054,35.24348589,-0.183979436,0.308379419,-0.596600892,0.550773876,0.775189506
ENSG00000272068,27.25334709,-0.587863544,0.38221127,-1.538059159,0.124034151,0.342578415
ENSG00000272077,88.26511488,-0.850822714,0.240165094,-3.542657672,0.000396117,0.005390958
ENSG00000272078,34.53456106,-0.094606944,0.384053198,-0.246338124,0.8054205,0.918552191
ENSG00000272079,84.75417546,0.789273636,0.221326666,3.56610276,0.000362329,0.005051872
ENSG00000272084,46.6157226,-0.013336633,0.277534836,-0.048053905,0.961673282,0.985764198
ENSG00000272086,152.0106039,0.271592426,0.168785718,1.60909602,0.107595347,0.312263517
ENSG00000272106,264.3755012,0.1147836,0.1596451,0.718992316,0.472145654,0.721422094
ENSG00000272108,17.24499093,0.055428106,0.479308247,0.115641878,0.907936372,0.963457651
ENSG00000272129,17.54200425,0.662771927,0.456234533,1.452700047,0.146307054,0.3801855
ENSG00000272140,52.55345388,0.232278947,0.279608518,0.830729151,0.406126655,0.670155877
ENSG00000272142,55.99728286,-0.179441969,0.283879302,-0.632106558,0.52731725,0.758630543
ENSG00000272143,22.02450472,0.050549725,0.390198835,0.129548632,0.896923546,0.958897767
ENSG00000272145,45.18957865,-0.223352877,0.2592125,-0.861659359,0.388874996,0.655447042
ENSG00000272150,44.39555608,-0.305421089,1.408208971,-0.216886197,0.828297035,0.928372458
ENSG00000272153,17.45055668,-0.466556113,0.441143983,-1.05760507,0.29023553,0.561635984
ENSG00000272163,12.61162865,0.481292306,0.602174774,0.799256837,0.424141501,0.686640369
ENSG00000272168,623.3427239,0.090980086,0.152110711,0.598117551,0.5497615,0.774703739
ENSG00000272173,30.20947773,-0.102935952,0.364248309,-0.282598298,0.777484785,0.905140719
ENSG00000272182,12.02442521,0.394424581,0.585833307,0.673271009,0.500774893,0.741451591
ENSG00000272195,18.69249364,-0.239110595,0.442706423,-0.540110969,0.589120506,0.799772847
ENSG00000272221,38.64159506,0.219015048,0.321314164,0.681622764,0.495477517,0.736712489
ENSG00000272264,14.33580463,-0.383462218,0.51717606,-0.741453922,0.45841826,0.712579367
ENSG00000272269,22.23124679,0.316779676,0.364828909,0.868296531,0.385232021,0.652187665
ENSG00000272273,55.41799334,-0.264991059,0.229410049,-1.155097871,0.24805035,0.516132544
ENSG00000272288,43.74596764,-0.293655257,0.338302224,-0.868026386,0.385379888,0.652259674
ENSG00000272316,113.5022783,0.351664307,0.19156477,1.835746242,0.066395195,0.230631281
ENSG00000272323,24.9056048,0.635057153,0.470717434,1.349126051,0.177296482,0.426250388
ENSG00000272325,752.1048356,-0.079613898,0.154229361,-0.516204552,0.605711551,0.810976828
ENSG00000272333,4132.674988,0.052322414,0.097850458,0.534718133,0.592844781,0.802625329
ENSG00000272335,140.0347611,-0.192735229,0.242627699,-0.794366144,0.426982308,0.688565095
ENSG00000272338,22.50185049,-0.364989236,0.48083642,-0.759071529,0.447809769,0.70422095
ENSG00000272341,199.5585763,0.04546988,0.244658256,0.185850584,0.852561935,0.93944143
ENSG00000272345,14.78912011,-0.004700613,0.46795451,-0.010045022,0.991985367,0.997624088
ENSG00000272347,16.66063966,-0.329070448,0.43155133,-0.762529101,0.445744281,0.702414801
ENSG00000272356,39.22522403,-0.165854814,0.353388767,-0.469326784,0.638836073,0.83112667
ENSG00000272374,21.77016244,-0.493566103,0.401968194,-1.227873523,0.21949445,0.482147421
ENSG00000272391,4976.626688,0.052564915,0.082939626,0.633773243,0.526228817,0.758114902
ENSG00000272398,34653.82497,0.175218113,0.08515619,2.057608638,0.039627717,0.165244466
ENSG00000272405,163.9828372,-0.095264281,0.20030029,-0.475607305,0.63435417,0.828719931
ENSG00000272410,413.833867,-0.320818731,0.136207676,-2.355364543,0.018504542,0.098104704
ENSG00000272414,63.94979948,-0.820140584,0.751811827,-1.090885451,0.27532329,0.545632655
ENSG00000272447,300.6424573,0.184673782,0.156491212,1.180090428,0.237964251,0.504794739
ENSG00000272449,19.18526238,-0.499933884,0.393413749,-1.270758546,0.20381456,0.462477743
ENSG00000272455,99.25029174,-0.60819707,0.184760011,-3.291822002,0.000995406,0.011059603
ENSG00000272462,83.05530362,-0.450828304,0.298504075,-1.51029196,0.130968942,0.354356254
ENSG00000272476,52.72206677,-0.378713512,0.268197388,-1.412070096,0.157929323,0.397671052
ENSG00000272501,27.32282639,-0.0778752,0.322024512,-0.241830039,0.808911862,0.920105048
ENSG00000272502,424.6997561,-1.154273704,0.198900276,-5.803278539,6.50E-09,5.03E-07
ENSG00000272512,189.3232389,-0.222918119,0.198425674,-1.12343385,0.26125328,0.531241029
ENSG00000272523,24.15661226,-0.01150234,0.40854455,-0.028154432,0.977538981,0.991793645
ENSG00000272540,15.72397638,0.372013028,0.523455154,0.710687487,0.477277915,0.725130501
ENSG00000272549,11.28515504,0.543371824,0.73059672,0.743737016,0.457035591,0.711214281
ENSG00000272568,16.75568899,-0.6709663,0.572342788,-1.172315462,0.241070426,0.508616162
ENSG00000272582,19.62289369,-0.798856278,0.446379029,-1.789636667,0.07351234,0.246505187
ENSG00000272601,37.60898442,-0.674838133,1.601910452,-0.421270822,0.673557334,0.851955783
ENSG00000272602,286.172253,0.10342954,0.158252675,0.653572146,0.513387494,0.748797535
ENSG00000272604,43.3218737,-0.03014864,0.343789276,-0.087695114,0.930119003,0.972535213
ENSG00000272617,357.5803209,0.061571517,0.183140337,0.336198558,0.73672114,0.88497049
ENSG00000272620,17.87139554,-1.295492545,0.561373923,-2.307717712,0.021014842,0.106461065
ENSG00000272625,20.67292275,-0.295962861,0.417146574,-0.709493687,0.478018168,0.725321713
ENSG00000272626,12.91558561,-0.215878176,0.548350702,-0.393686332,0.693812634,0.864334583
ENSG00000272631,69.62840592,-0.389258446,0.207769257,-1.873513196,0.060997552,0.219150945
ENSG00000272636,41.51063916,-0.213785329,0.358970384,-0.595551438,0.551474926,0.775608714
ENSG00000272647,40.62064236,0.69908361,0.383146493,1.824585691,0.068063574,0.234411757
ENSG00000272666,38.03898069,0.494675594,0.571681033,0.865299993,0.386874155,0.653478921
ENSG00000272667,108.0467441,0.041531718,0.176679921,0.235067563,0.814156294,0.922061908
ENSG00000272668,22.48550662,0.544083361,0.418023996,1.301560116,0.193066802,0.448269213
ENSG00000272669,34.97177741,-0.974301934,0.337421389,-2.887493102,0.003883251,0.031269683
ENSG00000272674,94.98039555,0.016477812,0.247505392,0.066575566,0.946919598,0.979395656
ENSG00000272679,15.40924787,-0.694027033,1.061929975,-0.653552541,0.513400129,0.748797535
ENSG00000272686,130.4890748,-0.173532924,0.210215566,-0.825499876,0.409087853,0.67277408
ENSG00000272688,150.3742027,0.362886255,0.197298966,1.839270941,0.065875345,0.229728981
ENSG00000272695,53.39416827,-0.235287511,0.284453693,-0.827155761,0.408148782,0.671796912
ENSG00000272701,20.65899503,0.048393985,0.405966059,0.119206973,0.905111383,0.962155504
ENSG00000272711,53.74242279,-0.119994058,0.225695664,-0.531663108,0.594959348,0.803764075
ENSG00000272720,31.53735013,-0.352171488,0.395312381,-0.890868853,0.372999532,0.640466984
ENSG00000272727,18.87364572,-0.258842338,0.398902269,-0.648886602,0.516411675,0.750890709
ENSG00000272732,45.52035445,0.040465451,0.322307665,0.125549143,0.900088822,0.959858304
ENSG00000272734,167.9384915,-0.222304915,0.155161072,-1.432736394,0.151933185,0.388929691
ENSG00000272752,565.9144457,-0.070770502,0.256074191,-0.276367181,0.782266061,0.90774918
ENSG00000272755,10.69340947,-0.705073093,0.64799387,-1.088086055,0.276557119,0.54707716
ENSG00000272763,30.28680608,1.147515764,0.652531587,1.75855972,0.07865232,0.257421449
ENSG00000272767,104.0357185,0.158567044,0.182781612,0.867521858,0.385656141,0.652548878
ENSG00000272768,49.72033651,0.519075262,0.250943542,2.068494203,0.038593575,0.162243233
ENSG00000272772,2441.363137,0.104048234,0.152428305,0.682604419,0.494856841,0.736499026
ENSG00000272777,19.18708346,-0.103560596,0.471098922,-0.219827708,0.82600534,0.927222604
ENSG00000272779,302.6090624,0.063869939,0.10084703,0.633334852,0.526514998,0.758169787
ENSG00000272788,13.49763799,0.261424613,0.529649152,0.493580726,0.621602316,0.821158473
ENSG00000272789,13.96718669,0.414657257,0.674313284,0.614932654,0.538599197,0.767283187
ENSG00000272808,74.83868352,-0.475531693,0.225691775,-2.106996118,0.035117916,0.152676229
