nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000118985.16	NA	brown
ENSG00000119041.11	NA	brown
ENSG00000119048.9	NA	brown
ENSG00000119314.16	NA	brown
ENSG00000119318.13	NA	brown
ENSG00000119326.15	NA	brown
ENSG00000119328.12	NA	brown
ENSG00000119335.18	NA	brown
ENSG00000119383.21	NA	brown
ENSG00000119396.12	NA	brown
ENSG00000119402.18	NA	brown
ENSG00000119414.12	NA	brown
ENSG00000119446.14	NA	brown
ENSG00000119537.18	NA	brown
ENSG00000119778.15	NA	brown
ENSG00000119787.14	NA	brown
ENSG00000119801.13	NA	brown
ENSG00000119812.20	NA	brown
ENSG00000119820.11	NA	brown
ENSG00000119844.17	NA	brown
ENSG00000119900.9	NA	brown
ENSG00000119906.13	NA	brown
ENSG00000119953.14	NA	brown
ENSG00000120063.10	NA	brown
ENSG00000120159.13	NA	brown
ENSG00000120256.11	NA	brown
ENSG00000120318.16	NA	brown
ENSG00000120519.16	NA	brown
ENSG00000120616.16	NA	brown
ENSG00000120686.12	NA	brown
ENSG00000120688.9	NA	brown
ENSG00000120696.9	NA	brown
ENSG00000120727.13	NA	brown
ENSG00000120742.11	NA	brown
ENSG00000120805.14	NA	brown
ENSG00000120925.16	NA	brown
ENSG00000120992.18	NA	brown
ENSG00000121039.10	NA	brown
ENSG00000121068.14	NA	brown
ENSG00000121274.14	NA	brown
ENSG00000121350.16	NA	brown
ENSG00000121481.11	NA	brown
ENSG00000121486.12	NA	brown
ENSG00000121542.12	NA	brown
ENSG00000121579.14	NA	brown
ENSG00000121644.19	NA	brown
ENSG00000121690.11	NA	brown
ENSG00000121741.17	NA	brown
ENSG00000121749.16	NA	brown
ENSG00000121864.10	NA	brown
ENSG00000121879.6	NA	brown
ENSG00000121892.15	NA	brown
ENSG00000121931.16	NA	brown
ENSG00000122008.16	NA	brown
ENSG00000122042.10	NA	brown
ENSG00000122335.17	NA	brown
ENSG00000122359.18	NA	brown
ENSG00000122376.12	NA	brown
ENSG00000122482.22	NA	brown
ENSG00000122545.22	NA	brown
ENSG00000122550.18	NA	brown
ENSG00000122565.19	NA	brown
ENSG00000122591.13	NA	brown
ENSG00000122643.23	NA	brown
ENSG00000122692.9	NA	brown
ENSG00000122741.16	NA	brown
ENSG00000122786.20	NA	brown
ENSG00000122958.15	NA	brown
ENSG00000122965.11	NA	brown
ENSG00000123091.5	NA	brown
ENSG00000123094.16	NA	brown
ENSG00000123106.11	NA	brown
ENSG00000123472.13	NA	brown
ENSG00000123505.19	NA	brown
ENSG00000123552.18	NA	brown
ENSG00000123562.18	NA	brown
ENSG00000123575.9	NA	brown
ENSG00000123595.8	NA	brown
ENSG00000123607.16	NA	brown
ENSG00000123612.16	NA	brown
ENSG00000123684.13	NA	brown
ENSG00000123728.10	NA	brown
ENSG00000123983.15	NA	brown
ENSG00000124171.9	NA	brown
ENSG00000124207.17	NA	brown
ENSG00000124209.4	NA	brown
ENSG00000124228.15	NA	brown
ENSG00000124279.12	NA	brown
ENSG00000124333.16	NA	brown
ENSG00000124357.13	NA	brown
ENSG00000124380.11	NA	brown
ENSG00000124383.11	NA	brown
ENSG00000124406.17	NA	brown
ENSG00000124532.15	NA	brown
ENSG00000124570.21	NA	brown
ENSG00000124574.15	NA	brown
ENSG00000124608.5	NA	brown
ENSG00000124767.7	NA	brown
ENSG00000124783.14	NA	brown
ENSG00000124786.13	NA	brown
ENSG00000124795.17	NA	brown
ENSG00000125249.7	NA	brown
ENSG00000125447.18	NA	brown
ENSG00000125449.7	NA	brown
ENSG00000125505.17	NA	brown
ENSG00000125629.16	NA	brown
ENSG00000125676.20	NA	brown
ENSG00000125703.15	NA	brown
ENSG00000125753.15	NA	brown
ENSG00000125755.19	NA	brown
ENSG00000125835.20	NA	brown
ENSG00000126005.17	NA	brown
ENSG00000126062.4	NA	brown
ENSG00000126247.11	NA	brown
ENSG00000126261.13	NA	brown
ENSG00000126453.11	NA	brown
ENSG00000126458.4	NA	brown
ENSG00000126524.12	NA	brown
